spam,@kurochan96wawa 俺のスマホのバッテリーとギガ返せ。
spam,告知はまぁいいとして、余分な訳分からんの付けんな
spam,@kurochan96wawa ホントにクロちゃんは3日じゃあ慣れないよね。
spam,@kurochan96wawa @MAMESHiBATAiGUN ブックって、クロロじゃなくて、グリードアイランドじゃないっけ？
spam,@kurochan96wawa まだ懲りてないのか
spam,@kurochan96wawa おいグルメ芸人枠空いたぞ！ https://t.co/xsbWbd0Zwl
ham,@kurochan96wawa クロちゃん作った曲けっこう好きです
ham,@kurochan96wawa どつきまわすぞ！
spam,@kurochan96wawa 結局あの罰ゲームは何だったのか。 https://t.co/R2sUTgwdw5
ham,@kurochan96wawa おめでとうございます！！
ham,クロちゃんの作る歌めちゃめちゃ好きです
ham,@kurochan96wawa やはりアドバイザーじゃなくて https://t.co/7nHqlPVGFI
spam,@kurochan96wawa まともに漢字を書けるようになってからほざけ！ https://t.co/9h2CPcfdEx
ham,@kurochan96wawa お前、結婚のハッシュタグやめたな
ham,投げ出すなら最初からするなよ
ham,@kurochan96wawa 豆柴の大群(絡んで来るな。) https://t.co/wcSXXXhi4y
ham,@kurochan96wawa 買いたかったけど、最後のくだりがむかつくのでやっぱ買わないしん！
spam,@kurochan96wawa 無駄な56秒だしん❗👎
spam,@kurochan96wawa 周りにクロちゃんさんの音声が漏れて恥ずかしいので文字に起こして下さい。😌
spam,@kurochan96wawa ちゃんとクロロでボケるために前振り的なの用意してて草
ham,@kurochan96wawa 今アンジャッシュ渡部が
ham,話題になってるんだからだまれよ！ https://t.co/yKY8IQfU9E
ham,@kurochan96wawa おめでとうございます🎊
ham,@kurochan96wawa 印税おめでとうございます
ham,@kurochan96wawa 🐙衝撃的デビューのりスタートより大分変わっただしん🥺進化したねと認められるよう頑張るしかないだしん🤭
ham,@kurochan96wawa 卵よく喋るな
ham,@kurochan96wawa おまえには関係ないしんよー
ham,@kurochan96wawa 某同業者のスキャンダルでぜんぜん話題に上がらないしんね。
ham,クロちゃんももっと薪をくべないと炎上しないしんよ。 https://t.co/zxY7sk798d
ham,@kurochan96wawa @NAO_MAMESHiBA 大喜びか
ham,@kurochan96wawa そのTシャツ欲しい😆
spam,@kurochan96wawa ガリガリ君買ったらお金無くなったから無理です https://t.co/j6XIdpNnp0
ham,@kurochan96wawa アルバムはバラエティーに富んでて良かったわ
ham,@kurochan96wawa 探偵より🕵️‍♀️ https://t.co/Mgv8XAFQEP
ham,@kurochan96wawa 最後のオチが致命的につまらないので購入する気なくなりました😅
ham,@kurochan96wawa だからアドバイザーって
ham,宣伝するのが仕事なの？
spam,@kurochan96wawa 話し方に感情がこもってない
ham,多分自分の好感度を上げる為だけの
ham,動画だしんねぇ
ham,@kurochan96wawa ヴォエヴォエのヴォエ
spam,@kurochan96wawa なげーわクソデブ！
spam,@kurochan96wawa ナニがビターだよ
ham,@kurochan96wawa 顔を加工して動画あげないで下さい。
spam,@kurochan96wawa 無駄な56秒だな。
spam,これ位簡潔に纏めろよハゲ。 https://t.co/2Hy5M5B3pD
spam,@kurochan96wawa 印税がクロちゃんに入ると思うと
spam,購買意欲が😯💨⤵️ https://t.co/I11FfOCXF4
ham,@kurochan96wawa おめ👍️🐷
ham,@kurochan96wawa 最後、ワンワン豆柴ワンワンワンナンバーワで切られてて草
ham,@kurochan96wawa @NAO_MAMESHiBA 夏曲楽しみにしてます💃
spam,@kurochan96wawa 黒川明人さん、コロナと熱中症になりますようにとゆーてますけどだしん😰。
spam,@kurochan96wawa もちろんクロちゃんも1000万枚は購入しただしん🤗
ham,@kurochan96wawa 《猫派で甘いモノ好きな僕が
ham,豆柴でビターな曲を書きました》
ham,なんと1st.アルバム『ブレーキ』発売です！
spam,クロちゃん作詞の #ドンクサハッピー も収録されてます。口臭くないしん！胃が腐ってるだけ！… https://t.co/e2vUWcTy28
spam,@kurochan96wawa ベロが出てて、気持ち悪い
ham,@kurochan96wawa 加工で時空が歪んでる
ham,@kurochan96wawa フィルターかけてるからアルバムが変形してるしん！
ham,余計な事すんなクソダルマ！！
spam,@kurochan96wawa 渡部「今、それどころじゃないんだよ」 https://t.co/1HUp3UxGon
ham,@kurochan96wawa クロちゃんが宣伝するまでも無く、買うし😁💦💦
ham,@kurochan96wawa 通信量かかるから動画は見ない、、、
spam,@kurochan96wawa 口臭いしん！
ham,@kurochan96wawa 自分的に黒川衣装の方が良かったんだけどねw
ham,@kurochan96wawa @NAO_MAMESHiBA アルバムの形グニャグニャすぎる笑笑
ham,@kurochan96wawa 元プロデューサーは要らない‼️
ham,他のおめでとうコメントはしないくせに。このコメントもネットニュース狙いだろ‼️
ham,@kurochan96wawa 動画はキツイアルヨ💦
ham,@kurochan96wawa 楽しみにしてますー！
ham,@kurochan96wawa クロちゃんがやると売れなくなるから辞めてくれない？
ham,@kurochan96wawa アルバム売ってボロ儲けだしん。
spam,@kurochan96wawa うわ…口と息めっちゃ臭そう💩
spam,"@kurochan96wawa 通信料返せ💢💢💢"""
spam,@kurochan96wawa デスノート
ham,@kurochan96wawa 最後のほう何ゆうてんのかよく
spam,わからんかったわ( ﾟ 3ﾟ)～♪
ham,@kurochan96wawa 何枚か‼プレゼント🎁しろだしん😅
spam,@kurochan96wawa 幻影旅団のちょっと面白かった❗クロロになって松本人志の才能を盗め❗渡部のグルメスキルも盗め❗
ham,@kurochan96wawa 今日は肌がきれいですね！ https://t.co/ZODThwFQpG
spam,@kurochan96wawa この動画の呪いで売れないだろうな
spam,@kurochan96wawa 一過性のものだから売れなさそう
spam,@kurochan96wawa キモい
spam,言ってること意味わからないぞ
ham,@kurochan96wawa うっ･･･上様🐷
ham,@kurochan96wawa 豆柴ワンワンワンワン、ナンバーワン❓ https://t.co/KXBpgaNx1p
spam,@kurochan96wawa そのCDはクロちゃんのおごりで
spam,@kurochan96wawa 大変だしんねぇ〰️〰️‼️
spam,@kurochan96wawa オリコン1位にならんかったら罰ね
spam,@kurochan96wawa 髭伸びすぎ〜
ham,1年間 https://t.co/QIC3M3D8Db
ham,@kurochan96wawa 小顔効果☆
spam,@kurochan96wawa 錯視してるの？
spam,@kurochan96wawa 動画に映ってる人が豆柴ですか？
spam,@kurochan96wawa お前、部外者だろ‼️
spam,#筋金入りのクズ
spam,@kurochan96wawa そんなことで動画上げんな＿|￣|○
ham,@kurochan96wawa クロロに謝れ
spam,@kurochan96wawa いちいちうるさいわ！💢(。･`з･)ﾉ
spam,で、今度はどんな悪質な売り方するんや(；￢＿￢)ｼﾞｰ
ham,@kurochan96wawa このアイドル企画まだ続いてたんだな
ham,@kurochan96wawa クロちゃん全国へ売りに行きな😑
spam,@kurochan96wawa いつか、プロデューサーだったことも忘れられる運命なんだね...
ham,@kurochan96wawa クロちゃんの『トーキョー』も売れるといいね！ https://t.co/UwA1ToK9P9
spam,@kurochan96wawa どの面下げて言うてんの⁉️
ham,@kurochan96wawa クロちゃん意外とプロデューサーの才能あると思うよ
ham,@kurochan96wawa アドバイザーの意味分かってる( ;ﾟ皿ﾟ)ﾉｼ
ham,@kurochan96wawa おめでとうございます😽
ham,買いますね！✨
spam,@kurochan96wawa あんたが関わるなら応援しないし買う気もない
spam,@kurochan96wawa 最後の一言ですべてスベる明人の悪い癖
spam,@kurochan96wawa 無関係だから宣伝するな！セクハラ、パワハラ野郎！
ham,@kurochan96wawa ハッシュタグ豆柴の大群だけでいいやろ
ham,@kurochan96wawa なんやかんやでメンバーから愛されてるな！よかったな！
ham,これからも頼むしんよー！
ham,@kurochan96wawa お祝いは良いけど
ham,加工はイランイラン https://t.co/GpdqO2bwAY
ham,@kurochan96wawa 豆柴ワンワンワンワン、ナンバーワン❓ https://t.co/Gdschrnpcx
ham,@kurochan96wawa 今日リモクロの続きですよね🙃🙃🙃 https://t.co/9niiH9M50e
ham,@kurochan96wawa 誰得加工
ham,アドバイザー解任希望
ham,@kurochan96wawa まじで書いてあったんか https://t.co/M0ye0Abxhp
ham,@kurochan96wawa カンペ読みすぎやな
ham,@kurochan96wawa クロちゃんこれからもアドバイザー頑張ってね
ham,@kurochan96wawa クロちゃんワンワンワンワンワンパターン
spam,@kurochan96wawa この動画撮った後捕まったんだよね...
spam,@kurochan96wawa 全財産使って買い占めろよ
ham,@kurochan96wawa クロちゃんは?
ham,@kurochan96wawa おめでとうございます。
ham,半年間も豆柴と関わるなんて正直思っていませんでした。
spam,@kurochan96wawa さすが元悪役プロデューサー
ham,@kurochan96wawa 印税で笑い止まんねえなおい！クロちゃんで笑ったことないけどな！
ham,@kurochan96wawa 顔加工のせいでアルバムが歪んでる気がするな
spam,@kurochan96wawa 興味無い！！ハゲ！💩
ham,@kurochan96wawa しつこく関わる黒川
ham,@kurochan96wawa クロちゃんは豆柴の大群の
spam,@kurochan96wawa お前の意見は何一つ入ってない‼️お前は関わるな
spam,@kurochan96wawa 脱税すんなよ！
spam,@kurochan96wawa うるさいしん！！
spam,@kurochan96wawa 無駄な宣伝
ham,@kurochan96wawa 3秒で動画見るのやめました😉
ham,@kurochan96wawa 日本中のギガ支払え
spam,@kurochan96wawa お前は関係無いから便乗すんな
ham,@kurochan96wawa 96枚くらいフォロワープレゼントしろよ
spam,@kurochan96wawa 豆柴の大群の面々の気持ちがこれやぞハゲ https://t.co/dkQQ1XOPgq
ham,@kurochan96wawa 加工でCDがぐにゃぐにゃだぞ
ham,@kurochan96wawa いらんことをするなとゆいたいれす
ham,@kurochan96wawa 関係者ヅラしないでくれる⁉️
ham,@kurochan96wawa みんなの１分を返せ
ham,@kurochan96wawa 銭湯で風呂オケ、パクったんか⁉️
spam,@kurochan96wawa 死亡だな
ham,@kurochan96wawa 何でおふろにペットボトルあるの？
ham,@kurochan96wawa いちいちウインクしないと、撮影できねーのかお前は💢💥💢💥💢💥💢💥💢お前の神経どうなってるの💢💥💢💥💢(´ヘ｀;)
ham,@kurochan96wawa へー そうなんだ ふーん
ham,@kurochan96wawa 一生ねてろ
ham,@kurochan96wawa 茹で卵🥚
ham,@kurochan96wawa マジで寝てくれ。
ham,@kurochan96wawa 良かった❗
spam,@kurochan96wawa いやいやダメでしょ
ham,@kurochan96wawa 前から気になってたんですけど、浴槽に湯入れてますか？
ham,紙がしっかりしてるので https://t.co/uLI8CRjJ53
ham,@kurochan96wawa 芸能界にオマエは(ﾟ⊿ﾟ)ｲﾗﾈ!!
ham,@kurochan96wawa これ風呂にすら入ってないやろ。
ham,漫画ふやけてない。
ham,体や桶に水滴一つ見受けられない。
spam,@kurochan96wawa 鬼越トマホークに突っ込んでもらいたい😏
spam,@kurochan96wawa また塩素風呂に浸かって汚臭対策してるのね♨️
spam,#汚でん
spam,#汚野菜
spam,#汚風呂
spam,#汚食事
spam,#サーカス退団
spam,#クロナウイルス
spam,#クロカビの大群
ham,#自撮りの背景が歪む
ham,#天使がくれたドブボイス… https://t.co/DzJzFae3US
spam,気持ち〜ですか？
spam,@kurochan96wawa 語尾がモンスターの名前みたいになってるぞ！
ham,寝ちゃってるタールジン https://t.co/RToTdtm3Zz
spam,@kurochan96wawa クロちゃん…不倫したんだね…
spam,@kurochan96wawa 何故Twitterには低評価ボタンが無いのか
spam,@kurochan96wawa 風呂で寝たら死ぬだろ、嘘つくな
spam,@kurochan96wawa 寝たんじゃあなくてそれ、気絶してんの。召されるよ？
spam,@kurochan96wawa 本当に死んでしまうので気をつけてくださいね
ham,@kurochan96wawa 風呂場に烏龍茶いらんだろ
spam,@kurochan96wawa そのまま溺れてしまえばいいのに！(*≧∀≦*)爆笑👎🏿
ham,@kurochan96wawa 風呂で意識飛ぶのは寝てるんじゃなくて気絶してんだよ。
spam,@kurochan96wawa もしかして失神♪♪❤
spam,@kurochan96wawa 大嘘だしんよーしこって抜いてたしんよー糖尿病大食漢大嘘つきゴキブリ黒川ハゲダルマパチンコ依存症だしんよー
ham,@kurochan96wawa そこで生活しろやはよ
ham,@kurochan96wawa そのまま永眠してろ！！
ham,@kurochan96wawa ずっと寝ててくださいよ〜☺️
spam,@kurochan96wawa 🐙風邪引くから気を付けるだしん🥺
spam,@kurochan96wawa つまらん
ham,@kurochan96wawa お風呂で寝るのは危険やでd('∀'*)
ham,@kurochan96wawa なんて？(´・ω・`)💢
ham,@kurochan96wawa そのまま寝ていれば面白かったのに(ｏﾟωﾟ)ﾁｰﾝ https://t.co/EavAWijD94
ham,@kurochan96wawa 多分寝てない
spam,@kurochan96wawa 親父ギャグ😚
spam,@kurochan96wawa ケロリンうちにもある〜w
ham,@kurochan96wawa お湯ないでしょ？
spam,身体が乾ききってるよー。
ham,@kurochan96wawa お風呂に漫画ってカビ生えそう
ham,@kurochan96wawa なんなのぉー(; ;)
ham,@kurochan96wawa 風呂に飛び込み土左衛門だしん🤗
ham,@kurochan96wawa からのー、フロマニヨン人！
spam,@kurochan96wawa ゴミ屋敷やん
ham,@kurochan96wawa 一生そこにいてください。
ham,@kurochan96wawa 出てくるな
spam,@kurochan96wawa そろそろ起きれなくなるので本当のダイエットを勧めます。
spam,@kurochan96wawa うるせーよ、黙れ
ham,@kurochan96wawa サービスショットちょーだい
spam,@kurochan96wawa そのまま起きなくて良かったのに
spam,@kurochan96wawa そのまま永眠して
spam,@kurochan96wawa 食っちゃ寝なんて図々しい💢
ham,@kurochan96wawa ちょっと❗
ham,ナニ言ってるだしんか〰️〰️‼️
ham,@kurochan96wawa 何がケロリンだw
spam,@kurochan96wawa 汚風呂で寝てください‼️ケロリン桶で遊ばない‼️
spam,@kurochan96wawa このまま目覚めずスープおじさんになればいいのに
spam,@kurochan96wawa 起きなくていいのに。
ham,@kurochan96wawa そこで寝んねだしん！ https://t.co/520oexXvc5
ham,@kurochan96wawa ってゆーてますけど
ham,@kurochan96wawa 風呂で寝ると危ないからな
spam,@kurochan96wawa 死ぬなよクロちゃん
ham,@kurochan96wawa ケロリンの桶可愛い
ham,お風呂で寝たら風邪ひくぞー
ham,@kurochan96wawa ケロリンに謝れ
spam,@kurochan96wawa バカちゃぷしながらわけわからんことを🤣
ham,@kurochan96wawa 食っちゃ寝の毎日だな
ham,@kurochan96wawa お風呂 → 汚風呂
ham,@kurochan96wawa 頼む🙏溺れてくれ
ham,@kurochan96wawa そのまま逝けばいいのに🖕
ham,@kurochan96wawa ケロリン桶に謝れ💦
spam,@kurochan96wawa そんな事より、夜の美食家 渡部建さんが大変な事になってます。
spam,汚食家でもあり暴食家でもあるクロちゃんも今後気をつけて下さい。
ham,@kurochan96wawa AV女優さんみると殆どクロちゃんがフォローしてますの表示出てくるので戸惑ってます。
spam,@kurochan96wawa 何で‼️黒烏龍茶じゃ無い😠つまらん男だな👍️🐷
ham,@kurochan96wawa 寝てろ！
ham,@kurochan96wawa ねちゃってるたーるじん、ってなんですか？
ham,どういう意味があるんですか？
ham,謝罪会見を開いて説明をお願いします。
ham,@kurochan96wawa ねちゃってるたーるじん
spam,@kurochan96wawa その風呂桶で叩くぞクソ野郎
spam,@kurochan96wawa ダジャレ系がマイブームなの？
ham,@kurochan96wawa 一生寝とけば良かったのに！
spam,@kurochan96wawa その前に湯が入ってないやろ
ham,@kurochan96wawa 最近入浴ツイート多くね？ https://t.co/TmeiP6xe1y
ham,@kurochan96wawa 漫画お茶あるけどそこお風呂なのかい
ham,@kurochan96wawa 裏のジャンプは何だよ
ham,@kurochan96wawa いちいち、あーんって言うの草
ham,@kurochan96wawa 裸のままで寝れば
ham,@kurochan96wawa クロちゃんは実は新種の原人
ham,かもね(*‘ω‘ *)
spam,@kurochan96wawa 罰としてケロリンで頭をシバけ！
spam,@kurochan96wawa 風呂で寝るな！おい！
ham,@kurochan96wawa 化石にもならんわ！
spam,@kurochan96wawa お前の寝てたツイートは全て嘘説
ham,@kurochan96wawa よかったな
ham,@kurochan96wawa ご飯食べてすぐ寝ると太るよ？(・ε・｀ )
ham,@kurochan96wawa いつもお風呂入ってるね https://t.co/sfIeXXRrav
ham,@kurochan96wawa くそくだらなくて令和一笑ったわ
ham,@kurochan96wawa 渡部さんの枠空いたぞ！
ham,@kurochan96wawa 風呂の中にジャンプあるのやばすぎだろ
spam,@kurochan96wawa また汚風呂シーン 何が楽しい
spam,そしてケロリン桶どこで盗んだ
spam,@kurochan96wawa 永遠に寝てろ
spam,@kurochan96wawa 本当ならあなたの場合溺死する恐れあるからやめてください…
ham,@kurochan96wawa 暇なのか？
spam,@kurochan96wawa クロちゃんついに不倫認めたか・・・・・違う違うクロちゃんのお友達の話。綺麗でかわいいさ！奥さんいるのにさ！不倫浮気発覚何てさかっこ悪いよ。どうせなら見つからないようにやるべきだよ！奥さん傷つくじゃん。一生の傷だよ。
ham,@kurochan96wawa ぐっすり😪💤💤寝ればよかったしん😅
spam,@kurochan96wawa なんや⁉️アホか😒
ham,@kurochan96wawa 宣伝なの？
ham,@kurochan96wawa 帰って来てこれ一番に見たから気絶しそう
ham,@kurochan96wawa そのまま寝ててどうぞ☺️
ham,@kurochan96wawa 早く布団持ってきてもう一度寝ろ‼️
ham,@kurochan96wawa だからどこでもいいから二度と寝とけ
ham,@kurochan96wawa 前も寝てなかった？
ham,ヤバくない？ https://t.co/l5pQiCo8lZ
spam,@kurochan96wawa ( ・－・)危ない危ない…けど
ham,#いつものだろ
spam,#嘘つきグロおっさん
spam,#不要不急
ham,#自作自演
ham,#自撮り止めろ
ham,#無かった事にするのか
ham,#結婚まであと何日
ham,#ダイエット
spam,#腹を割る https://t.co/zi1Vp6J2ia
ham,@kurochan96wawa ずっと寝てていいのに
ham,@kurochan96wawa クロちゃんと一緒にお風呂入りたいにだ///
spam,@kurochan96wawa うるさいよハゲリン
ham,@kurochan96wawa 愚の骨頂
spam,@kurochan96wawa あーん、て言うの辞めてもらえます？
ham,@kurochan96wawa 別にそのまま目覚めなくてもよかったのに。 https://t.co/QSTFX6XQkB
ham,@kurochan96wawa 何の説の検証中ですか？
ham,@kurochan96wawa なにしてんの笑
ham,@kurochan96wawa ずっと寝てなよ♪
ham,@kurochan96wawa ジャンプが可哀想
ham,@kurochan96wawa 銭湯からパクった洗面器？
ham,@kurochan96wawa そのまま永眠して下さい🙇‍♂️
spam,@kurochan96wawa そのまま沈めばよかったのに
spam,上がってきちゃったか〜😩😩
ham,@kurochan96wawa ウインクは固定なんか
spam,@kurochan96wawa 昏睡状態だと思う！血糖値上がるとそうなるよ明人
ham,@kurochan96wawa アンジャッシュ渡部さんについてどう思いますか？
ham,@kurochan96wawa アンジャッシュ渡部に一言ありますか？wwww
ham,@kurochan96wawa 熱湯ぶっかけてもいいですか💖🗿‼️
ham,@kurochan96wawa 毎日いったい何してんの？
ham,@kurochan96wawa キャンドゥの袋しんねー！！！
ham,@kurochan96wawa 前から思ってたんだけどその洗面器どっからパクってきたの？
ham,@kurochan96wawa そのままでてこなくていいよ
spam,@kurochan96wawa 面白くない
spam,@kurochan96wawa また嘘か。。。
ham,風呂で寝てて体が少しも濡れてないし
ham,一滴の汗もかいてない。
spam,コイツは嘘しか言えんのやろな。
ham,@kurochan96wawa お風呂で寝たら危ないですよ😊💖💗
ham,@kurochan96wawa お風呂が部屋？？
ham,@kurochan96wawa ネアンデルタール人😃
ham,@kurochan96wawa あーんではじまるのやめろ！
ham,@kurochan96wawa 師匠‼️そのまま寝てて下さい😊
spam,@kurochan96wawa また嘘ツイートか🥱
ham,@kurochan96wawa てっきりケロリン食べると思ってた😑
spam,@kurochan96wawa 沈め
spam,@kurochan96wawa 嘘つけ‼️
ham,風呂の下り要らねえよ‼️
ham,いつも浸かるだけで洗ってねえじゃねえかよ‼️インキンタムシが‼️
ham,@kurochan96wawa おもんない
spam,@kurochan96wawa 嘘 ツ イ ー ト
ham,@kurochan96wawa 銭湯からパクってきたんですか？いい加減にして下さい
ham,@kurochan96wawa のぼせればよかったのに
ham,@kurochan96wawa 汚風呂場でトイレもできるんやし、別にええやん。 https://t.co/AZdedxsW3e
ham,@kurochan96wawa は？駄洒落が超つまらない。
ham,@kurochan96wawa ネアンデルタール人に謝れ
ham,@kurochan96wawa またかよ https://t.co/gR3n3LmTnH
ham,@kurochan96wawa 深夜にアイス食べてるから血糖値下がらなくて気絶していたしんね
ham,@kurochan96wawa いい洗面器持っとりますな！
spam,@kurochan96wawa よくそれだけ次から次へと嘘がつけますね
ham,@kurochan96wawa そのままスープおじさんになれ
ham,@kurochan96wawa ザビエルザビエルザビエルザビエルザビエルザビエルザビエルザビエルザビエルザビエルザビエルザビエルザビエルザビエルザビエルザビエルザビエルザビエルザビエルザビエルザビエルザビエル
ham,@kurochan96wawa お湯が可哀想やな😱
ham,@kurochan96wawa 自粛前より太った気がするゆーてますが
ham,@kurochan96wawa けろけろ鳴いとけ〜
ham,@kurochan96wawa ツイート頻度www
ham,@kurochan96wawa ケロリンに謝れ
ham,@kurochan96wawa 10日目ですか？
spam,@kurochan96wawa クロちゃんがお風呂で気絶＝自慰行為
ham,@kurochan96wawa それってもしかしてネアンデルタール人のこと言っています？
spam,@kurochan96wawa 風呂場にサントリー烏龍茶は未知の領域
ham,@kurochan96wawa 溺れてなかったか…
ham,@kurochan96wawa ブス〜ブス〜 素敵💘
ham,@kurochan96wawa お風呂？ https://t.co/oGctGsDomE
spam,@kurochan96wawa 気絶ニキ
ham,@kurochan96wawa おもんないw
ham,@kurochan96wawa 溺れなくてよかったね
ham,@motohage 宮迫さん同じ不倫芸人仲間としてアンジャッシュわたなべさんに一言お願いします。
ham,@motohage 串カツ宮迫のPR少なすぎません？(笑)
ham,@motohage 宮迫さんが渡部さんのことけちょんけちょんに言うとこ、アメか行列で聞きたかったなあ！！聞きたい！！！
ham,@motohage 我が家そうめんはつけ汁に
ham,薬味位が多く(これも好き)
ham,飽きてくるんでいいですね！
ham,天ぷら揚げると考えたら
ham,(これも好きですが面倒
ham,簡単でいいですねPOWER🔥
ham,@motohage 渡部さんの不倫問題で、宮迫さんと共演したいって。もうTVはいらないって。
ham,渡部さん、今後はYOU tube1本で頑張るって。さっき話してました。
ham,連絡してあげてください。
ham,@motohage めんつゆとか白だしが毎回メーカー違うから、動画以外でも宮迫さん皆にお料理作ってあげてるってことなんだろうね。
ham,夏前にトマトの素麺アレンジ動画あげて欲しいな、、そっとリクエストしておきます。
ham,@motohage カレｰそうめん美味しそです💛
ham,カレｰ粉は
ham,ﾊﾟｳﾀﾞｰのでも大丈夫かなｧ🥺💕
ham,私はｶﾗﾌﾙなそうめんだけでも嬉しくて
ham,ﾃﾝｼｮﾝ上がるのに
ham,ｶﾗﾌﾙでも食べたら味一緒やんて友達に
ham,言われます(･ε･`)
ham,@motohage ザッサーーン笑
ham,言う度にわろてまう😂
ham,@motohage 渡部さんとコラボして、二人してネット見ろと言う未来が見えました。
ham,@motohage 戸田英志『詐欺師と騒がれてる男』→ヒカルと知り合い→宮迫と知り合い=繋がってますよね？
ham,@motohage 紳助、宮迫、渡部、行列どうなってるんですか！笑
ham,@motohage コロナで自粛中は、宮迫自粛期間にカウントされませんので、よろしくお願いします。
spam,@motohage アンジャッシュ渡部さんが不倫。
spam,行列メンバーがまた．．．．．
ham,@motohage おい、不義理
ham,@motohage みんな大好きカレーそして、夏には食べたくなる素麺。今後暑くなるにつれて食べたくなりそうな料理。調べれば分かることも宮迫さんの説明でよりわかりやすく聞きたいです。そして今後定番料理を宮迫風アレンジでさらにおいしくなるというものも見てみたいです。楽しみにしてます。
ham,@motohage 次回はそうめんを使った料理をみたいです😆
ham,@motohage 宮迫はん！やあ！やあ！熱中症に気をつけてね！
ham,@motohage 美味しそうでした！
ham,カレーうどんは良く作るのですが、素麺！
ham,夏にぴったりですね！
ham,作ってみます^_^
ham,宮迫さん
ham,調味料、計量するようになったんですね！？
ham,私は常に目分量なので、宮迫さんの目分量加減が分かり… https://t.co/XLaJeM0xHE
ham,@motohage 見に行きますね～꒰ ´͈ω`͈꒱
ham,@motohage もうゲームと料理はしばらくいいわ！
ham,@motohage 美味そーやな✨🤤
ham,夏バテにも気をつけて早く復帰してきてー💪
ham,@motohage 我が家も同じ。素麺が余った時、味に飽きたら、カレーだったり、チャンプルーにしたり、皿うどんみたく油で揚げて、八宝菜餡かけかけて食べてます。
ham,彩や味は宮迫さんの方が断然良いですが。美味いですよね、それ。
ham,@motohage はよテレビに戻れ
ham,@motohage 見ました⤴️美味しそうでした♪今度作ってみたいと思います😆
ham,@motohage 宮迫さんめっちゃ旨そーやから作ってみますね♪
ham,前世はイタリア人🇮🇹ちゃうわー🤣🤣🤣
ham,前世は。。。むむっ！
ham,OFF-WHITEっていうイタリアのブランドがあるやないかーい‼️
ham,って事は宮迫さんの先祖はイタリア人かーっておかんが言ってたなー
ham,@motohage 見た目も鮮やかなカレー素麺😍
ham,夏バテ防止にいいですね～
ham,麺にオリーブオイルφ(･ω･｀)ﾒﾓﾒﾓ
ham,発想がありませんでした。
ham,やってみよう👍🏼
ham,後、マスクね…買い物行くと同じく感じます。
ham,気温が上がって夏だから余… https://t.co/BCNmk24Un4
ham,@motohage 私は昨日グリーンカレーそうめん作ってました。宮迫さんの料理参考になります。カレーとそうめんは相性抜群！ https://t.co/6PzSD4RwLi
ham,@motohage 今は、嫁迫さんは日本人ですから💖
ham,@motohage カレー素麺ありそうで無かったね。カレーうどんがあるんだからカレー素麺があってもいいよね～。和風だからお蕎麦屋さんのカレーに似てるのかな？美味しそう😋🍴🎶宮迫さんは嫁迫さんを本当に大切にしているんですね♥ ネギのオッサンに注意すれば良かったのに。
ham,@motohage カレー素麺簡単で美味しそうです😋
ham,最近毎日暑くてバテバテなので、
ham,カレー味は食欲が出て良いですね❗️
ham,@motohage 「これはほんまに美味しいやつです。」今までのは美味しくなかったんですか❓
ham,@motohage カレーが余った翌日そうめんにぶっかけて食べたり、カレーパスタにしたりすることはありましたが、最初から丁寧にあんかけ素麺を作り込んでくやり方もよいなぁと思いました😊擬音語まつり毎回爆笑です。メッセーん！！
ham,@motohage 宮迫さんの好物カレーと素麺！
ham,最高の組み合わせですよね(^^)
ham,擬音祭り笑いました😂
ham,あと、夏バテが解消されますように🙏
ham,@motohage 宮迫!こんばんは(*^▽^*)ノ 嫁迫のリクエストで素麺 色合いが綺麗で(๑ᵒ̴̶̷͈᷄ᗨᵒ̴̶̷͈᷅)✧ｽﾃｷღ 食欲がでるわ(*•̀ᴗ•́*)و ̑̑
ham,@motohage 元兵庫県民です。「揖保乃糸」は揖保川が由来だと聞いてます。そして黒帯が好き。カレーとのコラボ…試してみるかな。
ham,@motohage 美味しそう❤️週末やってみよう🎵
ham,前にTwitterであげていた、あらみじん切りした魚介とあおさの冷製カッペリーニのレシピが知りたい！ぜひ、動画でやってください‼️
ham,@motohage クックパッドに溢れかえるメニュー😊
ham,味も想像の域を超えなさそう😆
ham,さっぱり食べたいなぁ😅
ham,@motohage カレー素麺美味しそう🤤
ham,彩りと鮮やかで😍
ham,素麺って何故か残るのでアレンジ色々助かります(^-^)ヒカルさんの動画のチャンプルも美味しそうでしたし(^-^)今年の夏の素麺レパートリーが増えました(^-^)
ham,#カレー素麺
ham,(人´ｴ`*)お疲れ様です♪💕
ham,@motohage めちゃくちゃ笑いました🤣目分量、味見、余熱舐めないで❗️やってみますね〜
ham,湯切りで爆笑🤣
ham,美味しそう〜カレー素麺てやってみますね😉
ham,@motohage アンジャッシュ渡部さん
ham,何したの？
ham,宮迫さん～🙏
ham,@motohage 急な温度変化で本当体に堪えますね💦
ham,宮迫さ〜ん、この時期ぴったりの
ham,元気の出る料理ですね🤩確かに宮迫さんのチャンネルを見ていたのだと思います😆つつみさん引用🎶ゼスからのモスに到達する前に旨味の味付ですね✨😆宮迫… https://t.co/26LHM9blVL
ham,@motohage カレー素麺！そういうのもあるのか（ゴローちゃん風）
ham,@motohage カレーも暑い時にイイし、素麺も暑い時食べたい❣️
ham,でもでも、作る時に暑い
ham,それを乗り越えて作ってくれる人ってホントに素晴らしい。
